filename,total_magnetization
POSCAR_4943.vasp,0.0
POSCAR_4944.vasp,0.0
POSCAR_4945.vasp,1.4e-06
POSCAR_4946.vasp,0.003443
POSCAR_4947.vasp,0.0
POSCAR_4948.vasp,0.001388299999999
POSCAR_4949.vasp,0.0
POSCAR_4950.vasp,6.0007737
POSCAR_4951.vasp,10.0001283
POSCAR_4952.vasp,0.0
POSCAR_4953.vasp,0.0
POSCAR_4954.vasp,0.0
POSCAR_4955.vasp,0.009489299999999
POSCAR_4956.vasp,0.0
POSCAR_4957.vasp,3.2200000000000003e-05
POSCAR_4958.vasp,0.0001869
POSCAR_4959.vasp,0.0
POSCAR_4960.vasp,0.0
POSCAR_4961.vasp,0.005258899999999
POSCAR_4962.vasp,0.0246876
POSCAR_4963.vasp,0.0005538
POSCAR_4964.vasp,1e-07
POSCAR_4965.vasp,0.0
POSCAR_4966.vasp,0.0
POSCAR_4967.vasp,1.076199
POSCAR_4968.vasp,0.0002015
POSCAR_4969.vasp,0.0
POSCAR_4970.vasp,0.0
POSCAR_4971.vasp,1.9999964000000001
POSCAR_4972.vasp,0.0026493
POSCAR_4973.vasp,1.0000007
POSCAR_4974.vasp,0.903694
POSCAR_4975.vasp,0.0
POSCAR_4976.vasp,0.002954199999999
POSCAR_4977.vasp,1.2e-06
POSCAR_4978.vasp,0.0
POSCAR_4979.vasp,0.0
POSCAR_4980.vasp,0.0
POSCAR_4981.vasp,1.7400000000000003e-05
POSCAR_4982.vasp,0.0
POSCAR_4983.vasp,0.0
POSCAR_4984.vasp,0.0
POSCAR_4985.vasp,3.0
POSCAR_4986.vasp,9.9999999
POSCAR_4987.vasp,15.0
POSCAR_4988.vasp,30.0000033
POSCAR_4989.vasp,9.9999994
POSCAR_4990.vasp,1e-07
POSCAR_4991.vasp,0.9997940999999991
POSCAR_4992.vasp,0.020192599999999002
POSCAR_4993.vasp,7.8e-05
POSCAR_4994.vasp,0.0
POSCAR_4995.vasp,0.9999998
POSCAR_4996.vasp,4.0706132
POSCAR_4997.vasp,0.9999984
POSCAR_4998.vasp,4.0011304
POSCAR_4999.vasp,8.1e-05
POSCAR_5000.vasp,19.9999994
POSCAR_5001.vasp,30.0089011
POSCAR_5002.vasp,4.9994461999999995
POSCAR_5003.vasp,20.0068319
POSCAR_5004.vasp,0.0
POSCAR_5005.vasp,0.00018889999999900002
POSCAR_5006.vasp,6e-07
POSCAR_5007.vasp,0.004017
POSCAR_5008.vasp,0.0011362
POSCAR_5009.vasp,0.0
POSCAR_5010.vasp,0.0098952
POSCAR_5011.vasp,0.010525999999999001
POSCAR_5012.vasp,0.019712999999999002
POSCAR_5013.vasp,1.999990299999999
POSCAR_5014.vasp,0.00044019999999900006
POSCAR_5015.vasp,2.6952541
POSCAR_5016.vasp,3.9989824
POSCAR_5017.vasp,7.9999994999999995
POSCAR_5018.vasp,24.0000002
POSCAR_5019.vasp,15.9988545
POSCAR_5020.vasp,0.0
POSCAR_5021.vasp,18.0012229
POSCAR_5022.vasp,11.9999997
POSCAR_5023.vasp,5.9916488
POSCAR_5024.vasp,2.988423
POSCAR_5025.vasp,0.0
POSCAR_5026.vasp,6.0011188
POSCAR_5027.vasp,1.926362
POSCAR_5028.vasp,1.0014157
POSCAR_5029.vasp,3.9999993
POSCAR_5030.vasp,0.012978199999999001
POSCAR_5031.vasp,0.0060285
POSCAR_5032.vasp,0.0008575
POSCAR_5033.vasp,0.00045969999999900005
POSCAR_5034.vasp,0.0259579
POSCAR_5035.vasp,5.7e-06
POSCAR_5036.vasp,4.6700000000000003e-05
POSCAR_5037.vasp,4e-07
POSCAR_5038.vasp,0.0
POSCAR_5039.vasp,0.000918
POSCAR_5040.vasp,1.5e-06
POSCAR_5041.vasp,0.0030697
POSCAR_5042.vasp,1.5700000000000002e-05
POSCAR_5043.vasp,4.8200000000000006e-05
POSCAR_5044.vasp,1.2600000000000001e-05
POSCAR_5045.vasp,0.0004144
POSCAR_5046.vasp,0.0
POSCAR_5047.vasp,0.0
POSCAR_5048.vasp,0.0006035999999990001
POSCAR_5049.vasp,0.0
POSCAR_5050.vasp,0.0
POSCAR_5051.vasp,0.0
POSCAR_5052.vasp,1e-07
POSCAR_5053.vasp,2e-07
POSCAR_5054.vasp,0.0003681
POSCAR_5055.vasp,0.0010811
POSCAR_5056.vasp,9.800000000000001e-06
POSCAR_5057.vasp,0.0872037
POSCAR_5058.vasp,0.0018127
POSCAR_5059.vasp,4.68e-05
POSCAR_5060.vasp,8.240000000000001e-05
POSCAR_5061.vasp,0.0001346
POSCAR_5062.vasp,0.0018388999999990002
POSCAR_5063.vasp,3e-06
POSCAR_5064.vasp,0.0011034
POSCAR_5065.vasp,0.4487968
POSCAR_5066.vasp,4.0079207
POSCAR_5067.vasp,0.0
POSCAR_5068.vasp,0.0
POSCAR_5069.vasp,0.0007475
POSCAR_5070.vasp,12.0000095
POSCAR_5071.vasp,3.9405715
POSCAR_5072.vasp,1.999408299999999
POSCAR_5073.vasp,7.9999996
POSCAR_5074.vasp,1.899999999999999e-06
POSCAR_5075.vasp,0.000268599999999
POSCAR_5076.vasp,0.0011388
POSCAR_5077.vasp,0.0
POSCAR_5078.vasp,2.6e-06
POSCAR_5079.vasp,0.0
POSCAR_5080.vasp,11.998698599999999
POSCAR_5081.vasp,15.874261
POSCAR_5082.vasp,5.5214355
POSCAR_5083.vasp,2.982423
POSCAR_5084.vasp,0.0019196999999990002
POSCAR_5085.vasp,0.0008862999999990001
POSCAR_5086.vasp,0.0
POSCAR_5087.vasp,0.0
POSCAR_5088.vasp,0.8333851
POSCAR_5089.vasp,3e-07
POSCAR_5090.vasp,5e-07
POSCAR_5091.vasp,0.003822
POSCAR_5092.vasp,0.6471712
POSCAR_5093.vasp,0.0017729999999990002
POSCAR_5094.vasp,1.0411366
POSCAR_5095.vasp,2.9400000000000003e-05
POSCAR_5096.vasp,0.0
POSCAR_5097.vasp,0.0
POSCAR_5098.vasp,0.0
POSCAR_5099.vasp,0.0
POSCAR_5100.vasp,0.0
POSCAR_5101.vasp,0.0
POSCAR_5102.vasp,0.0
POSCAR_5103.vasp,1e-07
POSCAR_5104.vasp,0.7226249
POSCAR_5105.vasp,1.0000016
POSCAR_5106.vasp,0.0
POSCAR_5107.vasp,0.0
POSCAR_5108.vasp,1.995331
POSCAR_5109.vasp,1.9999687
POSCAR_5110.vasp,3.0
POSCAR_5111.vasp,5.799999999999999e-06
POSCAR_5112.vasp,0.0
POSCAR_5113.vasp,0.0
POSCAR_5114.vasp,6.0000003
POSCAR_5115.vasp,0.0
POSCAR_5116.vasp,0.0
POSCAR_5117.vasp,0.0
POSCAR_5118.vasp,0.00021319999999900002
POSCAR_5119.vasp,0.0
POSCAR_5120.vasp,0.0122562
POSCAR_5121.vasp,0.0
POSCAR_5122.vasp,1.0000003
POSCAR_5123.vasp,0.8139955
POSCAR_5124.vasp,0.9808098999999991
POSCAR_5125.vasp,9.12e-05
POSCAR_5126.vasp,0.0
POSCAR_5127.vasp,0.0
POSCAR_5128.vasp,0.0
POSCAR_5129.vasp,1e-07
POSCAR_5130.vasp,0.007104099999999
POSCAR_5131.vasp,2e-07
POSCAR_5132.vasp,0.0
POSCAR_5133.vasp,0.0
POSCAR_5134.vasp,3.08e-05
POSCAR_5135.vasp,4.718122
POSCAR_5136.vasp,0.011335699999999001
POSCAR_5137.vasp,0.0
POSCAR_5138.vasp,0.0
POSCAR_5139.vasp,0.0
POSCAR_5140.vasp,2e-07
POSCAR_5141.vasp,5e-07
POSCAR_5142.vasp,0.0003684
POSCAR_5143.vasp,3.7e-06
POSCAR_5144.vasp,2.0613838
POSCAR_5145.vasp,2.0
POSCAR_5146.vasp,0.000405
POSCAR_5147.vasp,0.001354199999999
POSCAR_5148.vasp,0.0
POSCAR_5149.vasp,0.0019334999999990003
POSCAR_5150.vasp,1e-07
POSCAR_5151.vasp,0.0025166
POSCAR_5152.vasp,0.0
POSCAR_5153.vasp,7.699999999999999e-06
POSCAR_5154.vasp,0.0
POSCAR_5155.vasp,2.764914199999999
POSCAR_5156.vasp,0.017771699999999002
POSCAR_5157.vasp,0.0048633
POSCAR_5158.vasp,0.000469399999999
POSCAR_5159.vasp,0.0
POSCAR_5160.vasp,2.95169
POSCAR_5161.vasp,3.993265199999999
POSCAR_5162.vasp,4.0109548
POSCAR_5163.vasp,1.956135999999999
POSCAR_5164.vasp,7.999496
POSCAR_5165.vasp,0.1703835
POSCAR_5166.vasp,4.0122102
POSCAR_5167.vasp,16.0000001
POSCAR_5168.vasp,7.9938114
POSCAR_5169.vasp,16.0011146
POSCAR_5170.vasp,0.0004115
POSCAR_5171.vasp,0.998386099999999
POSCAR_5172.vasp,0.0003773
POSCAR_5173.vasp,0.000958
POSCAR_5174.vasp,2.54e-05
POSCAR_5175.vasp,0.0
POSCAR_5176.vasp,0.673495699999999
POSCAR_5177.vasp,7.9991033
POSCAR_5178.vasp,2.4579736
POSCAR_5179.vasp,0.0017246
POSCAR_5180.vasp,3.5e-06
POSCAR_5181.vasp,2.1e-06
POSCAR_5182.vasp,0.1581775
POSCAR_5183.vasp,0.0001213
POSCAR_5184.vasp,0.0
POSCAR_5185.vasp,1.2274483
POSCAR_5186.vasp,0.000607
POSCAR_5187.vasp,0.00141
POSCAR_5188.vasp,0.0
POSCAR_5189.vasp,1.0300000000000001e-05
POSCAR_5190.vasp,0.0006621
POSCAR_5191.vasp,0.0
POSCAR_5192.vasp,0.004091
POSCAR_5193.vasp,7.38e-05
POSCAR_5194.vasp,0.0018433999999990002
POSCAR_5195.vasp,0.0172689
POSCAR_5196.vasp,0.0003536
POSCAR_5197.vasp,0.000136599999999
POSCAR_5198.vasp,0.0001226
POSCAR_5199.vasp,0.0001493
POSCAR_5200.vasp,0.0
POSCAR_5201.vasp,7.9998902
POSCAR_5202.vasp,0.968131
POSCAR_5203.vasp,9e-07
POSCAR_5204.vasp,0.0009800000000000002
POSCAR_5205.vasp,3.7800000000000004e-05
POSCAR_5206.vasp,1.0543568
POSCAR_5207.vasp,0.0722268
POSCAR_5208.vasp,0.0466204
POSCAR_5209.vasp,0.0057902
POSCAR_5210.vasp,1.3600000000000002e-05
POSCAR_5211.vasp,0.0001131
POSCAR_5212.vasp,2e-06
POSCAR_5213.vasp,0.0018769
POSCAR_5214.vasp,0.0017287
POSCAR_5215.vasp,2.7128215
POSCAR_5216.vasp,1.3e-06
POSCAR_5217.vasp,0.0
POSCAR_5218.vasp,0.0
POSCAR_5219.vasp,0.002895999999999
POSCAR_5220.vasp,0.0440064
POSCAR_5221.vasp,0.0
POSCAR_5222.vasp,0.0
POSCAR_5223.vasp,0.0006425
POSCAR_5224.vasp,0.0
POSCAR_5225.vasp,1.6399918
POSCAR_5226.vasp,0.0002649
POSCAR_5227.vasp,0.0
POSCAR_5228.vasp,0.000611
POSCAR_5229.vasp,1.2e-06
POSCAR_5230.vasp,1.7500000000000002e-05
POSCAR_5231.vasp,0.003750899999999
POSCAR_5232.vasp,0.000136
POSCAR_5233.vasp,0.0
POSCAR_5234.vasp,4.1e-06
POSCAR_5235.vasp,2.412495
POSCAR_5236.vasp,0.4564434
POSCAR_5237.vasp,1.4741266
POSCAR_5238.vasp,0.0
POSCAR_5239.vasp,0.095130899999999
POSCAR_5240.vasp,0.0
POSCAR_5241.vasp,0.0
POSCAR_5242.vasp,0.0018433
POSCAR_5243.vasp,0.0009341999999990001
POSCAR_5244.vasp,0.0675725
POSCAR_5245.vasp,0.1221288
POSCAR_5246.vasp,0.9385749
POSCAR_5247.vasp,9.300000000000001e-05
POSCAR_5248.vasp,2.0024049
POSCAR_5249.vasp,3.995864199999999
POSCAR_5250.vasp,2.39e-05
POSCAR_5251.vasp,5.7428999
POSCAR_5252.vasp,7.9999447
POSCAR_5253.vasp,1.993307199999999
POSCAR_5254.vasp,0.0005648
POSCAR_5255.vasp,0.153213
POSCAR_5256.vasp,0.0001585
POSCAR_5257.vasp,0.0613221
POSCAR_5258.vasp,0.0005132
POSCAR_5259.vasp,0.0033786999999990005
POSCAR_5260.vasp,7.61e-05
POSCAR_5261.vasp,0.001678899999999
POSCAR_5262.vasp,0.0
POSCAR_5263.vasp,2.9239325
POSCAR_5264.vasp,0.0012399
POSCAR_5265.vasp,3.9989593
POSCAR_5266.vasp,0.0001226
POSCAR_5267.vasp,0.0015683
POSCAR_5268.vasp,0.0
POSCAR_5269.vasp,0.0006146
POSCAR_5270.vasp,1.9946826
POSCAR_5271.vasp,2.2000000000000003e-05
POSCAR_5272.vasp,0.0001705
POSCAR_5273.vasp,3.7e-06
POSCAR_5274.vasp,0.004568399999999
POSCAR_5275.vasp,1.0300000000000001e-05
POSCAR_5276.vasp,8e-07
POSCAR_5277.vasp,0.0056879
POSCAR_5278.vasp,6.32e-05
POSCAR_5279.vasp,0.0034647
POSCAR_5280.vasp,0.0035375999999990005
POSCAR_5281.vasp,9e-06
POSCAR_5282.vasp,6.5e-06
POSCAR_5283.vasp,5.45e-05
POSCAR_5284.vasp,0.0
POSCAR_5285.vasp,4.1e-06
POSCAR_5286.vasp,0.0
POSCAR_5287.vasp,1e-07
POSCAR_5288.vasp,0.0013924
POSCAR_5289.vasp,0.0
POSCAR_5290.vasp,0.0
POSCAR_5291.vasp,8.35e-05
POSCAR_5292.vasp,0.0014627
POSCAR_5293.vasp,0.0
POSCAR_5294.vasp,0.999877199999999
POSCAR_5295.vasp,0.0
POSCAR_5296.vasp,0.0
POSCAR_5297.vasp,4.1973172
POSCAR_5298.vasp,7e-07
POSCAR_5299.vasp,0.0
POSCAR_5300.vasp,6.799999999999997e-06
POSCAR_5301.vasp,0.0066836
POSCAR_5302.vasp,0.0
POSCAR_5303.vasp,2.7664745
POSCAR_5304.vasp,12.0000004
POSCAR_5305.vasp,2.9999808
POSCAR_5306.vasp,11.997884599999999
POSCAR_5307.vasp,8.7188645
POSCAR_5308.vasp,0.0056199
POSCAR_5309.vasp,0.0
POSCAR_5310.vasp,0.0008516999999990001
POSCAR_5311.vasp,6.980000000000004e-05
POSCAR_5312.vasp,8.93e-05
POSCAR_5313.vasp,28.0039573
POSCAR_5314.vasp,5.0002742
POSCAR_5315.vasp,19.999571
POSCAR_5316.vasp,20.008487
POSCAR_5317.vasp,0.0874242
POSCAR_5318.vasp,8e-07
POSCAR_5319.vasp,2e-07
POSCAR_5320.vasp,0.0
POSCAR_5321.vasp,1e-06
POSCAR_5322.vasp,1e-07
POSCAR_5323.vasp,0.0
POSCAR_5324.vasp,0.0
POSCAR_5325.vasp,0.0007982999999990001
POSCAR_5326.vasp,27.9999991
POSCAR_5327.vasp,0.0008085999999990001
POSCAR_5328.vasp,0.018739699999999002
POSCAR_5329.vasp,0.0022105
POSCAR_5330.vasp,0.0162315
POSCAR_5331.vasp,0.0
POSCAR_5332.vasp,3.26e-05
POSCAR_5333.vasp,0.0
POSCAR_5334.vasp,2.0327447
POSCAR_5335.vasp,1.1244453
POSCAR_5336.vasp,1.9999869
POSCAR_5337.vasp,4.0884582
POSCAR_5338.vasp,0.001269199999999
POSCAR_5339.vasp,3.298056
POSCAR_5340.vasp,0.00020349999999900003
POSCAR_5341.vasp,0.0189414
POSCAR_5342.vasp,6.8394297
POSCAR_5343.vasp,4.0002107
POSCAR_5344.vasp,16.000001
POSCAR_5345.vasp,0.0
POSCAR_5346.vasp,2.299999999999998e-06
POSCAR_5347.vasp,3.9999879
POSCAR_5348.vasp,0.0
POSCAR_5349.vasp,4.8867867
POSCAR_5350.vasp,1e-07
POSCAR_5351.vasp,1e-07
POSCAR_5352.vasp,0.000105499999999
POSCAR_5353.vasp,2.6900000000000003e-05
POSCAR_5354.vasp,0.0
POSCAR_5355.vasp,0.0
POSCAR_5356.vasp,0.000458199999999
POSCAR_5357.vasp,0.0
POSCAR_5358.vasp,0.0
POSCAR_5359.vasp,1e-07
POSCAR_5360.vasp,4.39e-05
POSCAR_5361.vasp,0.0
POSCAR_5362.vasp,0.000167
POSCAR_5363.vasp,1e-07
POSCAR_5364.vasp,2.2e-06
POSCAR_5365.vasp,7.44e-05
POSCAR_5366.vasp,0.0057852
POSCAR_5367.vasp,4.0002091
POSCAR_5368.vasp,1.2100000000000001e-05
POSCAR_5369.vasp,0.0019637
POSCAR_5370.vasp,7.9999985
POSCAR_5371.vasp,2.0010207
POSCAR_5372.vasp,9.5234256
POSCAR_5373.vasp,12.2710071
POSCAR_5374.vasp,2.5937263
POSCAR_5375.vasp,1.0900000000000002e-05
POSCAR_5376.vasp,0.0009544999999990001
POSCAR_5377.vasp,0.000295299999999
POSCAR_5378.vasp,0.7740891
POSCAR_5379.vasp,1.852279799999999
POSCAR_5380.vasp,0.9520303
POSCAR_5381.vasp,1.0003199
POSCAR_5382.vasp,0.9509727
POSCAR_5383.vasp,0.0009622
POSCAR_5384.vasp,1.7400000000000003e-05
POSCAR_5385.vasp,0.0001199
POSCAR_5386.vasp,0.0001993
POSCAR_5387.vasp,0.001404799999999
POSCAR_5388.vasp,0.0
POSCAR_5389.vasp,0.0
POSCAR_5390.vasp,6.0002309
POSCAR_5391.vasp,0.0034075
POSCAR_5392.vasp,1.25e-05
POSCAR_5393.vasp,5.9990594
POSCAR_5394.vasp,6.0
POSCAR_5395.vasp,0.0017341
POSCAR_5396.vasp,6.0000387
POSCAR_5397.vasp,2.0001174
POSCAR_5398.vasp,0.002975299999999
POSCAR_5399.vasp,0.0012709
POSCAR_5400.vasp,0.0
POSCAR_5401.vasp,0.0
POSCAR_5402.vasp,0.0043895
POSCAR_5403.vasp,0.0
POSCAR_5404.vasp,0.0028682
POSCAR_5405.vasp,0.0025339
POSCAR_5406.vasp,0.0011149
POSCAR_5407.vasp,0.0420892
POSCAR_5408.vasp,0.0012709
POSCAR_5409.vasp,0.0090929
POSCAR_5410.vasp,0.0008523
POSCAR_5411.vasp,0.0049859
POSCAR_5412.vasp,0.0002275
POSCAR_5413.vasp,0.0
POSCAR_5414.vasp,0.0227872
POSCAR_5415.vasp,0.0015214999999990002
POSCAR_5416.vasp,6.410000000000001e-05
POSCAR_5417.vasp,0.0020256
POSCAR_5418.vasp,0.009438199999999002
POSCAR_5419.vasp,0.0
POSCAR_5420.vasp,0.0002015
POSCAR_5421.vasp,0.0003057
POSCAR_5422.vasp,0.0001527
POSCAR_5423.vasp,0.0006003
POSCAR_5424.vasp,0.0
POSCAR_5425.vasp,0.000401
POSCAR_5426.vasp,0.0
POSCAR_5427.vasp,7e-07
POSCAR_5428.vasp,0.0001187
POSCAR_5429.vasp,1.15e-05
POSCAR_5430.vasp,0.289729199999999
POSCAR_5431.vasp,0.0
POSCAR_5432.vasp,0.0002152
POSCAR_5433.vasp,0.001344699999999
POSCAR_5434.vasp,0.0
POSCAR_5435.vasp,3e-07
POSCAR_5436.vasp,0.09316529999999901
POSCAR_5437.vasp,0.0
POSCAR_5438.vasp,0.0
POSCAR_5439.vasp,0.9822713999999991
POSCAR_5440.vasp,0.000103
POSCAR_5441.vasp,7.64e-05
POSCAR_5442.vasp,0.0005235999999990001
POSCAR_5443.vasp,3.9986132
POSCAR_5444.vasp,1.9990117
POSCAR_5445.vasp,0.0
POSCAR_5446.vasp,0.015348299999999001
POSCAR_5447.vasp,0.00042649999999900005
POSCAR_5448.vasp,0.0021433
POSCAR_5449.vasp,5.43e-05
POSCAR_5450.vasp,0.0
POSCAR_5451.vasp,0.0002718
POSCAR_5452.vasp,1.9999402
POSCAR_5453.vasp,0.0
POSCAR_5454.vasp,12.794274
POSCAR_5455.vasp,0.009511499999999
POSCAR_5456.vasp,6.1961069
POSCAR_5457.vasp,0.0008774999999990001
POSCAR_5458.vasp,2.286279399999999
POSCAR_5459.vasp,3.9999997
POSCAR_5460.vasp,1.4968986
POSCAR_5461.vasp,9.8501638
POSCAR_5462.vasp,2.0150808
POSCAR_5463.vasp,11.999597
POSCAR_5464.vasp,8.0002548
POSCAR_5465.vasp,11.9999417
POSCAR_5466.vasp,8.0000583
POSCAR_5467.vasp,27.9990937
POSCAR_5468.vasp,0.6731339
POSCAR_5469.vasp,0.8828539
POSCAR_5470.vasp,0.9322317
POSCAR_5471.vasp,1.000689
POSCAR_5472.vasp,0.9997273
POSCAR_5473.vasp,5.0025577
POSCAR_5474.vasp,3.8837813
POSCAR_5475.vasp,0.0
POSCAR_5476.vasp,28.0000003
POSCAR_5477.vasp,27.9999988
POSCAR_5478.vasp,0.0
POSCAR_5479.vasp,0.0
POSCAR_5480.vasp,0.0
POSCAR_5481.vasp,2e-07
POSCAR_5482.vasp,1.4400000000000001e-05
POSCAR_5483.vasp,0.0
POSCAR_5484.vasp,0.3893371
POSCAR_5485.vasp,0.0001186
POSCAR_5486.vasp,2.1000000000000002e-05
POSCAR_5487.vasp,2.299999999999998e-06
POSCAR_5488.vasp,0.0
POSCAR_5489.vasp,0.0
POSCAR_5490.vasp,0.0
POSCAR_5491.vasp,0.0
POSCAR_5492.vasp,0.0
POSCAR_5493.vasp,0.0
POSCAR_5494.vasp,0.0
POSCAR_5495.vasp,0.00021349999999900003
POSCAR_5496.vasp,0.9999566
POSCAR_5497.vasp,0.0
POSCAR_5498.vasp,0.0
POSCAR_5499.vasp,0.9651919
POSCAR_5500.vasp,0.0956451
POSCAR_5501.vasp,2.5083674
POSCAR_5502.vasp,2.0247608
POSCAR_5503.vasp,5.8699255
POSCAR_5504.vasp,0.0003477
POSCAR_5505.vasp,0.0004144
POSCAR_5506.vasp,0.0010294
POSCAR_5507.vasp,4.0971406
POSCAR_5508.vasp,0.0
POSCAR_5509.vasp,0.0
POSCAR_5510.vasp,0.0
POSCAR_5511.vasp,0.0009769
POSCAR_5512.vasp,0.0
POSCAR_5513.vasp,3.0
POSCAR_5514.vasp,0.000739
POSCAR_5515.vasp,0.0037329
POSCAR_5516.vasp,2.4645144
POSCAR_5517.vasp,3.0000005
POSCAR_5518.vasp,3.8630456
POSCAR_5519.vasp,3.8591702
POSCAR_5520.vasp,3.9999991
POSCAR_5521.vasp,7e-07
POSCAR_5522.vasp,4.8242383
POSCAR_5523.vasp,4.982931
POSCAR_5524.vasp,2.8078944
POSCAR_5525.vasp,0.0289606
POSCAR_5526.vasp,2.0
POSCAR_5527.vasp,1.999758299999999
POSCAR_5528.vasp,0.3746556
POSCAR_5529.vasp,2.979702
POSCAR_5530.vasp,2.8739456
POSCAR_5531.vasp,1.22e-05
POSCAR_5532.vasp,5.9999986
POSCAR_5533.vasp,11.9985
POSCAR_5534.vasp,11.9999998
POSCAR_5535.vasp,0.0
POSCAR_5536.vasp,0.2020207
POSCAR_5537.vasp,3.9999994
POSCAR_5538.vasp,4.0000009
POSCAR_5539.vasp,2.0000939
POSCAR_5540.vasp,0.008971
POSCAR_5541.vasp,9.4e-06
POSCAR_5542.vasp,0.0025986
POSCAR_5543.vasp,0.0004994999999990001
POSCAR_5544.vasp,0.999958999999999
POSCAR_5545.vasp,0.0333281
POSCAR_5546.vasp,9e-07
POSCAR_5547.vasp,0.0009314
POSCAR_5548.vasp,0.003407
POSCAR_5549.vasp,0.0008
POSCAR_5550.vasp,0.0173007
POSCAR_5551.vasp,0.0
POSCAR_5552.vasp,4.2483181
POSCAR_5553.vasp,1.0549489
POSCAR_5554.vasp,0.0
POSCAR_5555.vasp,0.0
POSCAR_5556.vasp,0.0
POSCAR_5557.vasp,0.5146607
POSCAR_5558.vasp,0.003635299999999
POSCAR_5559.vasp,3.999996
POSCAR_5560.vasp,0.0006944
POSCAR_5561.vasp,3.9998093999999993
POSCAR_5562.vasp,0.0
POSCAR_5563.vasp,0.0008968
POSCAR_5564.vasp,1.4077495
POSCAR_5565.vasp,2.00204
POSCAR_5566.vasp,1.9982608
POSCAR_5567.vasp,3.9888011
POSCAR_5568.vasp,2.004342
POSCAR_5569.vasp,1.2542997
POSCAR_5570.vasp,32.0
POSCAR_5571.vasp,8.0012349
POSCAR_5572.vasp,0.006208399999999
POSCAR_5573.vasp,3.9994139
POSCAR_5574.vasp,2.0018387
POSCAR_5575.vasp,4.0143909
POSCAR_5576.vasp,1.3669357
POSCAR_5577.vasp,0.000120699999999
POSCAR_5578.vasp,0.0443251
POSCAR_5579.vasp,1.0000531
POSCAR_5580.vasp,0.0
POSCAR_5581.vasp,0.0
POSCAR_5582.vasp,1e-07
POSCAR_5583.vasp,0.0
POSCAR_5584.vasp,2.8e-06
POSCAR_5585.vasp,0.001374899999999
POSCAR_5586.vasp,0.0
POSCAR_5587.vasp,0.0
POSCAR_5588.vasp,0.0006382
POSCAR_5589.vasp,0.0
POSCAR_5590.vasp,0.0
POSCAR_5591.vasp,0.0
POSCAR_5592.vasp,0.0
POSCAR_5593.vasp,0.0
POSCAR_5594.vasp,0.0
POSCAR_5595.vasp,0.00023769999999900002
POSCAR_5596.vasp,3.9985691
POSCAR_5597.vasp,0.0
POSCAR_5598.vasp,0.0007503999999990001
POSCAR_5599.vasp,0.0008895
POSCAR_5600.vasp,0.0
POSCAR_5601.vasp,5.8404076
POSCAR_5602.vasp,3.2300000000000006e-05
POSCAR_5603.vasp,2.1712035
POSCAR_5604.vasp,0.029800499999999
POSCAR_5605.vasp,0.0021157
POSCAR_5606.vasp,0.0
POSCAR_5607.vasp,5.7100000000000006e-05
POSCAR_5608.vasp,0.0002825
POSCAR_5609.vasp,0.0007905999999990001
POSCAR_5610.vasp,0.0
POSCAR_5611.vasp,0.0
POSCAR_5612.vasp,0.0
POSCAR_5613.vasp,0.0
POSCAR_5614.vasp,3.26e-05
POSCAR_5615.vasp,0.0001941
POSCAR_5616.vasp,0.0011998
POSCAR_5617.vasp,0.999033
POSCAR_5618.vasp,0.003152899999999
POSCAR_5619.vasp,0.999467
POSCAR_5620.vasp,0.0
POSCAR_5621.vasp,0.0
POSCAR_5622.vasp,1.9998354999999992
POSCAR_5623.vasp,1.0000003
POSCAR_5624.vasp,0.0
POSCAR_5625.vasp,0.3169806
POSCAR_5626.vasp,0.0
POSCAR_5627.vasp,0.000111
POSCAR_5628.vasp,0.0
POSCAR_5629.vasp,0.0
POSCAR_5630.vasp,0.0
POSCAR_5631.vasp,0.0
POSCAR_5632.vasp,0.0
POSCAR_5633.vasp,4.6100000000000016e-05
POSCAR_5634.vasp,0.027883699999999
POSCAR_5635.vasp,0.0
POSCAR_5636.vasp,0.0
POSCAR_5637.vasp,0.0011343
POSCAR_5638.vasp,6.599999999999999e-06
POSCAR_5639.vasp,0.0001804
POSCAR_5640.vasp,0.0008173
POSCAR_5641.vasp,1e-07
POSCAR_5642.vasp,0.001707999999999
POSCAR_5643.vasp,0.0
POSCAR_5644.vasp,0.0009595
POSCAR_5645.vasp,0.0
POSCAR_5646.vasp,3.0137322
POSCAR_5647.vasp,3.8148876
POSCAR_5648.vasp,0.0001539
POSCAR_5649.vasp,2.899999999999999e-06
POSCAR_5650.vasp,0.0005603
POSCAR_5651.vasp,0.00023669999999900002
POSCAR_5652.vasp,0.000326599999999
POSCAR_5653.vasp,3.399999999999998e-06
POSCAR_5654.vasp,0.0013352
POSCAR_5655.vasp,0.0010631
POSCAR_5656.vasp,0.0
POSCAR_5657.vasp,0.0
POSCAR_5658.vasp,4.6700000000000003e-05
POSCAR_5659.vasp,0.0
POSCAR_5660.vasp,0.0029525
POSCAR_5661.vasp,0.0010677
POSCAR_5662.vasp,0.0001463
POSCAR_5663.vasp,1.1e-06
POSCAR_5664.vasp,2.0200000000000003e-05
POSCAR_5665.vasp,7.599999999999997e-06
POSCAR_5666.vasp,1.7000000000000003e-05
POSCAR_5667.vasp,2.0600000000000003e-05
POSCAR_5668.vasp,0.0004938
POSCAR_5669.vasp,0.0151176
POSCAR_5670.vasp,0.0006885
POSCAR_5671.vasp,0.000268499999999
POSCAR_5672.vasp,0.0
POSCAR_5673.vasp,0.0
POSCAR_5674.vasp,0.0
